出库单号,销售订单号,订单日期,出库日期,订单客户,库存仓库,物料编码,物料名称,报价主数量,主单位,标识,车牌号,区域,装车时间,到货时间,装车过程时间,运途时间,热鲜产品预冷时间,生产加工时间(小时),头均,单位产量（公斤/小时）,最早要货时间,最晚要货时间
SXCK202505190470,SO302025051900377364,2025-05-19,2025-05-19,广西华星商贸有限公司,邕之泰鲜品库,10309005,猪肝,3.0,公斤,SXCK202505190470,桂A8L68E,河池市南丹县,19:30,06:00:00,2.23066,0.0,,0.016666666666666666,1.2,180.0,15:15:09.624000,
SXCK202505190470,SO302025051900377364,2025-05-19,2025-05-19,广西华星商贸有限公司,邕之泰鲜品库,10305001,板油,100.0,公斤,SXCK202505190470,桂A8L68E,河池市南丹县,19:30,06:00:00,2.23066,0.0,,0.3333333333333333,2.0,300.0,14:56:09.624000,
SXCK202505190470,SO302025051900377364,2025-05-19,2025-05-19,广西华星商贸有限公司,邕之泰鲜品库,10704013,带皮五花肉A,50.0,公斤,SXCK202505190470,桂A8L68E,河池市南丹县,19:30,06:00:00,2.23066,0.0,,0.037037037037037035,9.0,1350.0,15:13:56.291000,
SXCK202505190452,SO302025051900377366,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10603001,带肉后腿骨,10.0,公斤,SXCK202505190452,豫A910ZQ,0,19:30,04:30:00,2.32502,0.0,,0.03333333333333333,2.0,300.0,15:08:29.928000,
SXCK202505190452,SO302025051900377366,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10409001,精碎肉,60.0,公斤,SXCK202505190452,豫A910ZQ,0,19:30,04:30:00,2.32502,0.0,,0.3076923076923077,1.3,195.0,14:52:02.236000,
SXCK202505190475,SO302025051900377367,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10619002,带肉尾叉骨,20.0,公斤,SXCK202505190475,桂A8L68E,柳州市鱼峰区,19:30,06:30:00,2.32502,0.0,,0.06666666666666667,2.0,300.0,15:06:29.928000,
SXCK202505190475,SO302025051900377367,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10325002,猪脑,2.0,公斤,SXCK202505190475,桂A8L68E,柳州市鱼峰区,19:30,06:30:00,2.32502,0.0,,,,,,
SXCK202505190475,SO302025051900377367,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10405034,猪后展,10.0,公斤,SXCK202505190475,桂A8L68E,柳州市鱼峰区,19:30,06:30:00,2.32502,0.0,,,,,,
SXCK202505190475,SO302025051900377367,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10611014,有颈前排,30.0,公斤,SXCK202505190475,桂A8L68E,柳州市鱼峰区,19:30,06:30:00,2.32502,0.0,,0.06666666666666667,3.0,450.0,15:06:29.928000,
SXCK202505190475,SO302025051900377367,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10606004,大肋排(去尾脊骨),70.0,公斤,SXCK202505190475,桂A8L68E,柳州市鱼峰区,19:30,06:30:00,2.32502,0.0,,0.11666666666666667,4.0,600.0,15:03:29.928000,
SXCK202505190475,SO302025051900377367,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10607001,脊骨段,10.0,公斤,SXCK202505190475,桂A8L68E,柳州市鱼峰区,19:30,06:30:00,2.32502,0.0,,0.08333333333333333,0.8,120.0,15:05:29.928000,
SXCK202505190475,SO302025051900377367,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10609001,颈骨,10.0,公斤,SXCK202505190475,桂A8L68E,柳州市鱼峰区,19:30,06:30:00,2.32502,0.0,,0.08333333333333333,0.8,120.0,15:05:29.928000,
SXCK202505190475,SO302025051900377367,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10604001,带肉前腿骨,10.0,公斤,SXCK202505190475,桂A8L68E,柳州市鱼峰区,19:30,06:30:00,2.32502,0.0,,0.06060606060606061,1.1,165.0,15:06:51.746000,
SXCK202505190475,SO302025051900377367,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10406004,小里脊,5.0,公斤,SXCK202505190475,桂A8L68E,柳州市鱼峰区,19:30,06:30:00,2.32502,0.0,,0.047619047619047616,0.7,105.0,15:07:38.499000,
SXCK202505190475,SO302025051900377367,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10311001,猪心,3.0,公斤,SXCK202505190475,桂A8L68E,柳州市鱼峰区,19:30,06:30:00,2.32502,0.0,,0.06451612903225806,0.31,46.5,15:06:37.670000,
SXCK202505190475,SO302025051900377367,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10309005,猪肝,15.0,公斤,SXCK202505190475,桂A8L68E,柳州市鱼峰区,19:30,06:30:00,2.32502,0.0,,0.08333333333333333,1.2,180.0,15:05:29.928000,
SXCK202505190474,SO302025051900377368,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10619002,带肉尾叉骨,30.0,公斤,SXCK202505190474,桂A8L68E,柳州市鱼峰区,19:30,05:30:00,2.32502,0.333333333333333,,0.1,2.0,300.0,15:04:29.928000,
SXCK202505190474,SO302025051900377368,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10405034,猪后展,10.0,公斤,SXCK202505190474,桂A8L68E,柳州市鱼峰区,19:30,05:30:00,2.32502,0.333333333333333,,,,,,
SXCK202505190474,SO302025051900377368,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10611014,有颈前排,15.0,公斤,SXCK202505190474,桂A8L68E,柳州市鱼峰区,19:30,05:30:00,2.32502,0.333333333333333,,0.03333333333333333,3.0,450.0,15:08:29.928000,
SXCK202505190474,SO302025051900377368,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10606004,大肋排(去尾脊骨),50.0,公斤,SXCK202505190474,桂A8L68E,柳州市鱼峰区,19:30,05:30:00,2.32502,0.333333333333333,,0.08333333333333333,4.0,600.0,15:05:29.928000,
SXCK202505190474,SO302025051900377368,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10607001,脊骨段,25.0,公斤,SXCK202505190474,桂A8L68E,柳州市鱼峰区,19:30,05:30:00,2.32502,0.333333333333333,,0.20833333333333334,0.8,120.0,14:57:59.928000,
SXCK202505190474,SO302025051900377368,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10406004,小里脊,5.0,公斤,SXCK202505190474,桂A8L68E,柳州市鱼峰区,19:30,05:30:00,2.32502,0.333333333333333,,0.047619047619047616,0.7,105.0,15:07:38.499000,
SXCK202505190474,SO302025051900377368,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10313005,猪腰,3.0,公斤,SXCK202505190474,桂A8L68E,柳州市鱼峰区,19:30,05:30:00,2.32502,0.333333333333333,,0.08333333333333333,0.24,36.0,15:05:29.928000,
SXCK202505190474,SO302025051900377368,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10311001,猪心,3.0,公斤,SXCK202505190474,桂A8L68E,柳州市鱼峰区,19:30,05:30:00,2.32502,0.333333333333333,,0.06451612903225806,0.31,46.5,15:06:37.670000,
SXCK202505190474,SO302025051900377368,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10309005,猪肝,10.0,公斤,SXCK202505190474,桂A8L68E,柳州市鱼峰区,19:30,05:30:00,2.32502,0.333333333333333,,0.05555555555555555,1.2,180.0,15:07:09.928000,
SXCK202505190474,SO302025051900377368,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10202007,去大排肌肉中段,15.0,公斤,SXCK202505190474,桂A8L68E,柳州市鱼峰区,19:30,05:30:00,2.32502,0.333333333333333,,0.00625,16.0,2400.0,15:10:07.428000,
SXCK202505190483,SO302025051900377369,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10619002,带肉尾叉骨,20.0,公斤,SXCK202505190483,桂A8L68E,柳州市柳南区,19:30,05:00:00,2.32502,0.0,,0.06666666666666667,2.0,300.0,15:06:29.928000,
SXCK202505190483,SO302025051900377369,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10405034,猪后展,10.0,公斤,SXCK202505190483,桂A8L68E,柳州市柳南区,19:30,05:00:00,2.32502,0.0,,,,,,
SXCK202505190483,SO302025051900377369,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10606004,大肋排(去尾脊骨),30.0,公斤,SXCK202505190483,桂A8L68E,柳州市柳南区,19:30,05:00:00,2.32502,0.0,,0.05,4.0,600.0,15:07:29.928000,
SXCK202505190483,SO302025051900377369,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10406004,小里脊,5.0,公斤,SXCK202505190483,桂A8L68E,柳州市柳南区,19:30,05:00:00,2.32502,0.0,,0.047619047619047616,0.7,105.0,15:07:38.499000,
SXCK202505190483,SO302025051900377369,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10313005,猪腰,2.0,公斤,SXCK202505190483,桂A8L68E,柳州市柳南区,19:30,05:00:00,2.32502,0.0,,0.05555555555555555,0.24,36.0,15:07:09.928000,
SXCK202505190483,SO302025051900377369,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10309005,猪肝,5.0,公斤,SXCK202505190483,桂A8L68E,柳州市柳南区,19:30,05:00:00,2.32502,0.0,,0.027777777777777776,1.2,180.0,15:08:49.928000,
SXCK202505190483,SO302025051900377369,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10307001,精短尾,5.0,公斤,SXCK202505190483,桂A8L68E,柳州市柳南区,19:30,05:00:00,2.32502,0.0,,0.6666666666666666,0.05,7.5,14:30:29.928000,
SXCK202505190483,SO302025051900377369,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10202007,去大排肌肉中段,30.0,公斤,SXCK202505190483,桂A8L68E,柳州市柳南区,19:30,05:00:00,2.32502,0.0,,0.0125,16.0,2400.0,15:09:44.928000,
SXCK202505190482,SO302025051900377370,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10607001,脊骨段,10.0,公斤,SXCK202505190482,桂A8L68E,0,19:30,04:30:00,2.32502,0.0,,0.08333333333333333,0.8,120.0,15:05:29.928000,
SXCK202505190482,SO302025051900377370,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10609001,颈骨,10.0,公斤,SXCK202505190482,桂A8L68E,0,19:30,04:30:00,2.32502,0.0,,0.08333333333333333,0.8,120.0,15:05:29.928000,
SXCK202505190482,SO302025051900377370,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10406004,小里脊,5.0,公斤,SXCK202505190482,桂A8L68E,0,19:30,04:30:00,2.32502,0.0,,0.047619047619047616,0.7,105.0,15:07:38.499000,
SXCK202505190482,SO302025051900377370,2025-05-19,2025-05-19,广西邻里多超市连锁有限责任公司,邕之泰鲜品库,10309005,猪肝,5.0,公斤,SXCK202505190482,桂A8L68E,0,19:30,04:30:00,2.32502,0.0,,0.027777777777777776,1.2,180.0,15:08:49.928000,
SXCK202505190540,SO302025051900377372,2025-05-19,2025-05-19,灵山县至顺食品配送有限公司,邕之泰鲜品库,10614001,带肉扇骨,10.0,公斤,SXCK202505190540,豫GQ19M6,0,21:30,04:00:00,2.2431,0.0,,0.08333333333333333,0.8,120.0,17:10:24.840000,
SXCK202505190540,SO302025051900377372,2025-05-19,2025-05-19,灵山县至顺食品配送有限公司,邕之泰鲜品库,10619002,带肉尾叉骨,35.0,公斤,SXCK202505190540,豫GQ19M6,0,21:30,04:00:00,2.2431,0.0,,0.11666666666666667,2.0,300.0,17:08:24.840000,
SXCK202505190540,SO302025051900377372,2025-05-19,2025-05-19,灵山县至顺食品配送有限公司,邕之泰鲜品库,10604001,带肉前腿骨,15.0,公斤,SXCK202505190540,豫GQ19M6,0,21:30,04:00:00,2.2431,0.0,,0.09090909090909091,1.1,165.0,17:09:57.567000,
